[2021/8/7 - 9:46:52] Tai Cute da thu thap: +Sat: 32, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 1:34:14] YangHo The Sun da thu thap: +Sat: 39, +Ruby: 15, +Vang: 1, +Kim Cuong: 0
[2021/8/11 - 1:42:14] YangHo The Sun da thu thap: +Sat: 43, +Ruby: 18, +Vang: 1, +Kim Cuong: 0
[2021/8/11 - 2:10:24] YangHo The Sun da thu thap: +Sat: 168, +Ruby: 58, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 2:11:54] YangHo The Sun da thu thap: +Sat: 5, +Ruby: 5, +Vang: 1, +Kim Cuong: 0
[2021/8/11 - 2:22:14] YangHo The Sun da thu thap: +Sat: 62, +Ruby: 25, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 2:36:38] YangHo The Sun da thu thap: +Sat: 76, +Ruby: 37, +Vang: 1, +Kim Cuong: 0
[2021/8/11 - 2:36:48] YangHo The Sun da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 2:54:15] YangHo The Sun da thu thap: +Sat: 106, +Ruby: 28, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 9:32:17] Vu Hieu da thu thap: +Sat: 36, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 9:39:02] Vu Hieu da thu thap: +Sat: 34, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 9:42:31] Vu Hieu da thu thap: +Sat: 23, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 9:50:36] Vu Hieu da thu thap: +Sat: 44, +Ruby: 22, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 9:57:10] Vu Hieu da thu thap: +Sat: 40, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 9:58:04] Vu Hieu da thu thap: +Sat: 3, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:00:38] Vu Hieu da thu thap: +Sat: 4, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:01:46] Vu Hieu da thu thap: +Sat: 7, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:02:37] Vu Hieu da thu thap: +Sat: 4, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:03:00] Vu Hieu da thu thap: +Sat: 1, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:03:41] Vu Hieu da thu thap: +Sat: 4, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:05:57] Vu Hieu da thu thap: +Sat: 14, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:12:13] Vu Hieu da thu thap: +Sat: 32, +Ruby: 20, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:12:47] Vu Hieu da thu thap: +Sat: 4, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:13:00] Vu Hieu da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:14:23] Vu Hieu da thu thap: +Sat: 10, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:15:25] Vu Hieu da thu thap: +Sat: 7, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:16:13] Vu Hieu da thu thap: +Sat: 4, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 10:17:37] Vu Hieu da thu thap: +Sat: 4, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 14:44:24] YangHo The Sun da thu thap: +Sat: 110, +Ruby: 30, +Vang: 3, +Kim Cuong: 0
[2021/8/11 - 16:19:57] quoc huy da thu thap: +Sat: 27, +Ruby: 5, +Vang: 1, +Kim Cuong: 0
[2021/8/11 - 16:20:53] quoc huy da thu thap: +Sat: 4, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 16:20:58] quoc huy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 19:47:56] Duck Emcee da thu thap: +Sat: 4, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 20:04:04] Duck Emcee da thu thap: +Sat: 94, +Ruby: 34, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 20:04:11] Duck Emcee da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/11 - 20:21:16] Duck Emcee da thu thap: +Sat: 67, +Ruby: 29, +Vang: 0, +Kim Cuong: 1
[2021/8/12 - 3:48:29] Duck Emcee da thu thap luc out sv : +Sat: 25, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 3:57:58] Duck Emcee da thu thap luc out sv : +Sat: 32, +Ruby: 12, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 4:06:24] Duck Emcee da thu thap: +Sat: 9, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 4:17:20] Duck Emcee da thu thap: +Sat: 57, +Ruby: 26, +Vang: 1, +Kim Cuong: 0
[2021/8/12 - 4:17:37] Duck Emcee da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 4:26:00] Duck Emcee da thu thap: +Sat: 47, +Ruby: 19, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 4:29:32] Duck Emcee da thu thap luc out sv : +Sat: 19, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 4:52:23] Duck Emcee da thu thap: +Sat: 132, +Ruby: 44, +Vang: 1, +Kim Cuong: 0
[2021/8/12 - 6:10:56] Duck Emcee da thu thap luc out sv : +Sat: 454, +Ruby: 157, +Vang: 1, +Kim Cuong: 0
[2021/8/12 - 6:18:56] Duck Emcee da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 6:29:31] Duck Emcee da thu thap: +Sat: 58, +Ruby: 18, +Vang: 1, +Kim Cuong: 0
[2021/8/12 - 6:48:10] Duck Emcee da thu thap: +Sat: 103, +Ruby: 44, +Vang: 2, +Kim Cuong: 0
[2021/8/12 - 7:14:32] Duck Emcee da thu thap: +Sat: 149, +Ruby: 49, +Vang: 2, +Kim Cuong: 0
[2021/8/12 - 7:27:30] Duck Emcee da thu thap: +Sat: 67, +Ruby: 25, +Vang: 3, +Kim Cuong: 0
[2021/8/12 - 11:53:36] nghia pham da thu thap luc out sv : +Sat: 54, +Ruby: 23, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 13:48:17] quoc huy da thu thap: +Sat: 56, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 13:48:28] quoc huy da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 14:01:08] quoc huy da thu thap luc out sv : +Sat: 23, +Ruby: 12, +Vang: 1, +Kim Cuong: 0
[2021/8/12 - 15:26:46] Duck Emcee da thu thap luc out sv : +Sat: 190, +Ruby: 63, +Vang: 1, +Kim Cuong: 0
[2021/8/12 - 16:02:15] Duck Emcee da thu thap luc out sv : +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 16:07:47] Duck Emcee da thu thap luc out sv : +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 16:16:29] Duck Emcee da thu thap luc out sv : +Sat: 18, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 16:16:29] nghia pham da thu thap luc out sv : +Sat: 74, +Ruby: 28, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 16:21:26] Duck Emcee da thu thap luc out sv : +Sat: 15, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 16:23:58] Duck Emcee da thu thap luc out sv : +Sat: 4, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 16:24:18] Duck Emcee da thu thap luc out sv : +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 16:37:45] Duck Emcee da thu thap luc out sv : +Sat: 45, +Ruby: 12, +Vang: 1, +Kim Cuong: 0
[2021/8/12 - 17:31:01] nghia pham da thu thap: +Sat: 81, +Ruby: 31, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 17:36:16] nghia pham da thu thap: +Sat: 29, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 17:41:50] nghia pham da thu thap: +Sat: 30, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 17:45:13] nghia pham da thu thap luc out sv : +Sat: 18, +Ruby: 9, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 18:55:50] Duck Emcee da thu thap luc out sv : +Sat: 68, +Ruby: 26, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 21:22:05] nghia pham da thu thap luc out sv : +Sat: 14, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 21:38:08] nghia pham da thu thap luc out sv : +Sat: 92, +Ruby: 32, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 22:45:52] nghia pham da thu thap: +Sat: 337, +Ruby: 128, +Vang: 5, +Kim Cuong: 0
[2021/8/12 - 22:51:10] nghia pham da thu thap luc out sv : +Sat: 26, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 22:54:08] nghia pham da thu thap luc out sv : +Sat: 12, +Ruby: 5, +Vang: 1, +Kim Cuong: 0
[2021/8/12 - 23:01:34] nghia pham da thu thap luc out sv : +Sat: 41, +Ruby: 12, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 23:11:43] nghia pham da thu thap luc out sv : +Sat: 39, +Ruby: 21, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 20:58:39] Duck Emcee da thu thap: +Sat: 340, +Ruby: 134, +Vang: 1, +Kim Cuong: 0
[2021/8/12 - 21:12:43] Duck Emcee da thu thap: +Sat: 81, +Ruby: 31, +Vang: 0, +Kim Cuong: 0
[2021/8/12 - 21:28:16] Duck Emcee da thu thap: +Sat: 99, +Ruby: 21, +Vang: 2, +Kim Cuong: 0
[2021/8/12 - 21:33:01] Duck Emcee da thu thap: +Sat: 19, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 4:53:42] nghia pham da thu thap: +Sat: 44, +Ruby: 18, +Vang: 2, +Kim Cuong: 0
[2021/8/13 - 5:25:56] nghia pham da thu thap: +Sat: 172, +Ruby: 78, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 5:26:05] nghia pham da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 5:26:13] nghia pham da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 5:27:55] nghia pham da thu thap: +Sat: 9, +Ruby: 3, +Vang: 1, +Kim Cuong: 0
[2021/8/13 - 5:33:07] nghia pham da thu thap luc out sv : +Sat: 32, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 6:42:23] nghia pham da thu thap luc out sv : +Sat: 205, +Ruby: 71, +Vang: 2, +Kim Cuong: 0
[2021/8/13 - 7:23:44] nghia pham da thu thap luc out sv : +Sat: 220, +Ruby: 93, +Vang: 5, +Kim Cuong: 0
[2021/8/13 - 7:36:55] nghia pham da thu thap: +Sat: 78, +Ruby: 24, +Vang: 2, +Kim Cuong: 0
[2021/8/13 - 7:41:28] nghia pham da thu thap luc out sv : +Sat: 25, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 17:32:42] nghia pham da thu thap luc out sv : +Sat: 147, +Ruby: 71, +Vang: 1, +Kim Cuong: 0
[2021/8/13 - 17:34:01] nghia pham da thu thap luc out sv : +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 17:43:15] nghia pham da thu thap luc out sv : +Sat: 41, +Ruby: 21, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 19:10:54] nghia pham da thu thap luc out sv : +Sat: 3, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 19:11:34] nghia pham da thu thap luc out sv : +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 20:15:46] Duck Emcee da thu thap: +Sat: 596, +Ruby: 222, +Vang: 3, +Kim Cuong: 0
[2021/8/13 - 20:40:28] nghia pham da thu thap luc out sv : +Sat: 144, +Ruby: 77, +Vang: 1, +Kim Cuong: 0
[2021/8/13 - 22:36:28] nghia pham da thu thap luc out sv : +Sat: 205, +Ruby: 61, +Vang: 2, +Kim Cuong: 0
[2021/8/13 - 22:38:39] nghia pham da thu thap luc out sv : +Sat: 8, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 22:45:41] nghia pham da thu thap luc out sv : +Sat: 31, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 23:09:23] con dy da thu thap luc out sv : +Sat: 56, +Ruby: 31, +Vang: 1, +Kim Cuong: 0
[2021/8/13 - 23:12:35] nghia pham da thu thap: +Sat: 137, +Ruby: 64, +Vang: 4, +Kim Cuong: 0
[2021/8/13 - 23:12:41] nghia pham da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 23:13:00] nghia pham da thu thap: +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/13 - 23:13:14] nghia pham da thu thap luc out sv : +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 11:40:00] nghia pham da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 11:54:42] nghia pham da thu thap luc out sv : +Sat: 79, +Ruby: 37, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 12:23:10] nghia pham da thu thap: +Sat: 164, +Ruby: 47, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 12:23:29] nghia pham da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 12:23:51] nghia pham da thu thap: +Sat: 2, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 12:26:42] nghia pham da thu thap: +Sat: 14, +Ruby: 6, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 12:26:55] nghia pham da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 12:27:12] nghia pham da thu thap: +Sat: 0, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 12:49:49] nghia pham da thu thap: +Sat: 4, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 13:06:15] nghia pham da thu thap: +Sat: 90, +Ruby: 31, +Vang: 3, +Kim Cuong: 1
[2021/8/14 - 13:12:51] nghia pham da thu thap: +Sat: 44, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 13:25:12] nghia pham da thu thap: +Sat: 65, +Ruby: 32, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 13:29:37] nghia pham da thu thap: +Sat: 22, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 13:29:47] nghia pham da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 13:31:35] nghia pham da thu thap: +Sat: 8, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 13:34:38] nghia pham da thu thap: +Sat: 17, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 13:54:50] nghia pham da thu thap: +Sat: 118, +Ruby: 38, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 14:06:27] nghia pham da thu thap: +Sat: 62, +Ruby: 29, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 14:11:56] nghia pham da thu thap: +Sat: 35, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 14:12:05] nghia pham da thu thap luc out sv : +Sat: 2, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 16:32:46] nghia pham da thu thap: +Sat: 344, +Ruby: 113, +Vang: 3, +Kim Cuong: 0
[2021/8/14 - 16:32:50] nghia pham da thu thap luc out sv : +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 17:50:30] nghia pham da thu thap: +Sat: 127, +Ruby: 38, +Vang: 2, +Kim Cuong: 0
[2021/8/14 - 18:20:30] nghia pham da thu thap: +Sat: 164, +Ruby: 61, +Vang: 4, +Kim Cuong: 0
[2021/8/14 - 18:24:35] nghia pham da thu thap: +Sat: 22, +Ruby: 8, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 18:24:47] nghia pham da thu thap: +Sat: 0, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 18:29:01] nghia pham da thu thap: +Sat: 23, +Ruby: 7, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 18:30:26] Duck Emcee da thu thap luc out sv : +Sat: 239, +Ruby: 100, +Vang: 3, +Kim Cuong: 0
[2021/8/14 - 18:43:36] Duck Emcee da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 18:45:49] Duck Emcee da thu thap: +Sat: 2, +Ruby: 4, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 18:55:04] nghia pham da thu thap: +Sat: 158, +Ruby: 38, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 19:11:23] nghia pham da thu thap: +Sat: 92, +Ruby: 34, +Vang: 2, +Kim Cuong: 0
[2021/8/14 - 19:19:52] nghia pham da thu thap: +Sat: 45, +Ruby: 22, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 19:21:36] nghia pham da thu thap: +Sat: 7, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 19:27:22] nghia pham da thu thap: +Sat: 34, +Ruby: 9, +Vang: 2, +Kim Cuong: 0
[2021/8/14 - 19:33:18] nghia pham da thu thap: +Sat: 33, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 19:36:43] nghia pham da thu thap: +Sat: 20, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 19:55:22] nghia pham da thu thap: +Sat: 108, +Ruby: 34, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 19:57:15] yangho the sun da thu thap: +Sat: 34, +Ruby: 17, +Vang: 1, +Kim Cuong: 1
[2021/8/14 - 20:00:47] nghia pham da thu thap: +Sat: 30, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 20:04:01] yangho the sun da thu thap: +Sat: 36, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 20:10:17] nghia pham da thu thap: +Sat: 45, +Ruby: 26, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 20:18:04] yangho the sun da thu thap: +Sat: 75, +Ruby: 34, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 20:22:20] nghia pham da thu thap: +Sat: 70, +Ruby: 19, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 20:23:49] yangho the sun da thu thap: +Sat: 36, +Ruby: 10, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 20:25:40] yangho the sun da thu thap: +Sat: 10, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 20:28:40] nghia pham da thu thap: +Sat: 34, +Ruby: 13, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 20:37:30] yangho the sun da thu thap: +Sat: 67, +Ruby: 17, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 20:46:36] yangho the sun da thu thap: +Sat: 58, +Ruby: 18, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 20:48:06] nghia pham da thu thap: +Sat: 107, +Ruby: 38, +Vang: 2, +Kim Cuong: 0
[2021/8/14 - 20:48:23] nghia pham da thu thap: +Sat: 1, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 20:48:24] nghia pham da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 20:48:51] yangho the sun da thu thap luc out sv : +Sat: 9, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 20:54:17] nghia pham da thu thap: +Sat: 34, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:04:28] nghia pham da thu thap: +Sat: 57, +Ruby: 23, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:12:37] nghia pham da thu thap: +Sat: 46, +Ruby: 15, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:16:40] nghia pham da thu thap: +Sat: 17, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:16:42] nghia pham da thu thap: +Sat: 1, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:19:43] nghia pham da thu thap: +Sat: 18, +Ruby: 6, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:23:56] nghia pham da thu thap: +Sat: 25, +Ruby: 7, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:24:33] nghia pham da thu thap: +Sat: 4, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:27:51] nghia pham da thu thap: +Sat: 18, +Ruby: 9, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 21:32:26] nghia pham da thu thap: +Sat: 22, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:40:20] nghia pham da thu thap: +Sat: 41, +Ruby: 19, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:41:12] nghia pham da thu thap: +Sat: 6, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:53:17] nghia pham da thu thap: +Sat: 67, +Ruby: 30, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 21:55:18] nghia pham da thu thap: +Sat: 13, +Ruby: 2, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 22:00:02] yangho the sun da thu thap: +Sat: 58, +Ruby: 24, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 22:01:31] yangho the sun da thu thap luc out sv : +Sat: 7, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 22:13:33] nghia pham da thu thap: +Sat: 104, +Ruby: 36, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 22:22:04] nghia pham da thu thap: +Sat: 52, +Ruby: 15, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 22:25:11] nghia pham da thu thap: +Sat: 20, +Ruby: 3, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 22:53:13] nghia pham da thu thap: +Sat: 157, +Ruby: 62, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 23:20:36] nghia pham da thu thap: +Sat: 143, +Ruby: 63, +Vang: 1, +Kim Cuong: 1
[2021/8/14 - 23:25:12] nghia pham da thu thap: +Sat: 30, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 23:41:26] nghia pham da thu thap: +Sat: 87, +Ruby: 32, +Vang: 1, +Kim Cuong: 0
[2021/8/14 - 23:46:34] nghia pham da thu thap: +Sat: 24, +Ruby: 13, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 23:48:39] nghia pham da thu thap: +Sat: 11, +Ruby: 5, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 23:55:11] nghia pham da thu thap: +Sat: 35, +Ruby: 15, +Vang: 0, +Kim Cuong: 0
[2021/8/14 - 23:57:16] nghia pham da thu thap: +Sat: 12, +Ruby: 3, +Vang: 1, +Kim Cuong: 0
[2021/8/15 - 10:50:17] nghia pham da thu thap: +Sat: 176, +Ruby: 71, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 11:54:07] nghia pham da thu thap: +Sat: 351, +Ruby: 142, +Vang: 3, +Kim Cuong: 0
[2021/8/15 - 12:03:10] nghia pham da thu thap: +Sat: 52, +Ruby: 21, +Vang: 1, +Kim Cuong: 0
[2021/8/15 - 12:12:06] nghia pham da thu thap: +Sat: 53, +Ruby: 15, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 12:21:16] nghia pham da thu thap: +Sat: 54, +Ruby: 14, +Vang: 1, +Kim Cuong: 0
[2021/8/15 - 12:45:13] nghia pham da thu thap: +Sat: 143, +Ruby: 45, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 12:58:54] nghia pham da thu thap: +Sat: 79, +Ruby: 22, +Vang: 2, +Kim Cuong: 0
[2021/8/15 - 13:06:45] nghia pham da thu thap: +Sat: 44, +Ruby: 16, +Vang: 1, +Kim Cuong: 0
[2021/8/15 - 13:21:02] nghia pham da thu thap: +Sat: 89, +Ruby: 21, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 13:40:23] nghia pham da thu thap: +Sat: 33, +Ruby: 13, +Vang: 1, +Kim Cuong: 0
[2021/8/15 - 15:34:15] nghia pham da thu thap: +Sat: 397, +Ruby: 143, +Vang: 4, +Kim Cuong: 0
[2021/8/15 - 15:57:33] nghia pham da thu thap luc out sv : +Sat: 129, +Ruby: 50, +Vang: 1, +Kim Cuong: 0
[2021/8/15 - 16:26:16] nghia pham da thu thap: +Sat: 96, +Ruby: 30, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 16:33:36] nghia pham da thu thap: +Sat: 40, +Ruby: 19, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 16:41:38] nghia pham da thu thap: +Sat: 46, +Ruby: 16, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 20:41:34] nghia pham da thu thap: +Sat: 33, +Ruby: 11, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 20:51:50] nghia pham da thu thap: +Sat: 68, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 21:00:07] nghia pham da thu thap luc out sv : +Sat: 51, +Ruby: 14, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 21:24:38] nghia pham da thu thap luc out sv : +Sat: 59, +Ruby: 23, +Vang: 0, +Kim Cuong: 0
[2021/8/15 - 22:45:25] nghia pham da thu thap luc out sv : +Sat: 453, +Ruby: 154, +Vang: 1, +Kim Cuong: 0
[2021/8/15 - 23:37:28] nghia pham da thu thap: +Sat: 188, +Ruby: 55, +Vang: 1, +Kim Cuong: 0
[2021/8/16 - 14:41:59] nghia pham da thu thap: +Sat: 1059, +Ruby: 370, +Vang: 8, +Kim Cuong: 0
[2021/8/16 - 14:42:55] nghia pham da thu thap luc out sv : +Sat: 6, +Ruby: 1, +Vang: 0, +Kim Cuong: 0
[2021/8/16 - 15:03:42] nghia pham da thu thap: +Sat: 6, +Ruby: 0, +Vang: 0, +Kim Cuong: 0
[2021/8/16 - 15:40:47] Duck Emcee da thu thap: +Sat: 207, +Ruby: 93, +Vang: 3, +Kim Cuong: 0
[2021/8/16 - 16:13:53] Duck Emcee da thu thap: +Sat: 176, +Ruby: 75, +Vang: 0, +Kim Cuong: 0
[2021/8/16 - 16:24:56] Duck Emcee da thu thap: +Sat: 61, +Ruby: 29, +Vang: 0, +Kim Cuong: 0
[2021/8/16 - 16:48:45] Duck Emcee da thu thap: +Sat: 24, +Ruby: 8, +Vang: 0, +Kim Cuong: 0
